idx,x,y,w,h
677,2.5524430868023815,14721.247563352827,0.04774893531628353,31438.59649122807
678,3.276676938170305,14721.247563352827,0.012749715712724922,5988.304093567251
679,4.187656625565788,14721.247563352827,0.06999843920711722,48155.945419103315
680,5.676873419697206,14721.247563352827,0.024499453722491026,6736.8421052631575
681,7.067342415661442,14721.247563352827,0.010249771455327879,5988.304093567251
682,8.722805502909765,14721.247563352827,0.012249726861245513,8233.91812865497
683,9.213044571785325,14721.247563352827,0.0229994871680528,11228.070175438595
684,10.550514749492743,14721.247563352827,0.017499609801779305,9231.968810916178
685,5.036887689803564,14970.760233918129,0.024999442573970437,21957.115009746587
686,5.325381257107182,14970.760233918129,0.012499721286985219,8732.943469785574
687,5.434878815581173,14970.760233918129,0.030749314365983636,12725.146198830409
688,7.469083457825147,14970.760233918129,0.016249637673080783,8233.91812865497
689,7.658079243684364,14970.760233918129,0.03349925304912038,14721.247563352827
690,9.494538295168232,14970.760233918129,0.05024887957368058,54643.274853801166
691,10.590263863185356,14970.760233918129,0.016999620950299898,13723.196881091617
692,2.2596996142611876,15220.27290448343,0.010249771455327879,9231.968810916178
693,3.116180516845415,15220.27290448343,0.02399946487101162,16218.323586744638
694,4.587147717897835,15220.27290448343,0.017499609801779305,13972.709551656919
695,5.472377979442128,15220.27290448343,0.015249659970121966,6986.354775828459
696,6.661351468260162,15220.27290448343,0.0342492363263395,20460.038986354775
697,7.5270821645967585,15220.27290448343,0.03824914713817477,16966.861598440544
698,8.240316261232135,15220.27290448343,0.04749894089054383,15220.27290448343
699,9.366541149189503,15220.27290448343,0.018749581930477828,9231.968810916178
700,9.696533791165914,15220.27290448343,0.025999420276929253,8982.456140350876
701,0.6049865102900845,15469.785575048732,0.026499409128408664,9730.994152046784
702,0.7242338513679235,15469.785575048732,0.043749024504448265,30939.571150097465
703,2.0577041182635067,15469.785575048732,0.015749648821601375,5489.278752436647
704,3.349675310486299,15469.785575048732,0.014249682267163149,10230.019493177388
705,3.4684226627126584,15469.785575048732,0.028999353385805705,22456.14035087719
706,3.954661820776383,15469.785575048732,0.009999777029588174,6237.8167641325535
707,4.372652500613169,15469.785575048732,0.031249303217463047,16717.348927875242
708,4.918140337577204,15469.785575048732,0.016499632098820487,4491.228070175438
709,6.267360253294388,15469.785575048732,0.01549965439586167,6237.8167641325535
710,9.277043144774689,15469.785575048732,0.035999197306517426,15220.27290448343
711,2.4364456732591586,15719.298245614034,0.015249659970121966,6736.8421052631575
712,4.6206469709469555,15719.298245614034,0.021499520613614573,12475.633528265107
713,4.779643425717408,15719.298245614034,0.013499698989944036,6487.3294346978555
714,6.796598452585342,15719.298245614034,0.01374969341568374,3742.690058479532
715,7.0410930009587736,15719.298245614034,0.028999353385805705,17964.912280701752
716,7.246088430065331,15719.298245614034,0.032499275346161566,17465.886939571148
717,7.506332627260363,15719.298245614034,0.02474944814823073,32187.134502923975
718,8.561559098307654,15719.298245614034,0.04324903565296886,25699.80506822612
719,10.233271823229058,15719.298245614034,0.04349903007870856,21707.602339181285
720,10.447767040513725,15719.298245614034,0.02799937568284689,26198.830409356724
721,7.436834176904726,15968.810916179336,0.010749760306807287,5489.278752436647
722,0.13974688398849475,16218.323586744638,0.01549965439586167,7235.867446393761
723,1.2142229258177442,16218.323586744638,0.02474944814823073,7734.892787524366
724,3.175429195745725,16218.323586744638,0.014499676692902853,18463.937621832356
725,3.560920600236349,16218.323586744638,0.01374969341568374,5738.791423001949
726,3.675918036076613,16218.323586744638,0.017499609801779305,7734.892787524366
727,4.268904813931192,16218.323586744638,0.010249771455327879,8732.943469785574
728,5.000388503645566,16218.323586744638,0.03474922517781891,44912.28070175438
729,8.677556511850877,16218.323586744638,0.02699939797988807,14721.247563352827
730,0.4749894089054383,16467.83625730994,0.012999710138464626,6736.8421052631575
731,1.1429745144819283,16467.83625730994,0.0514988517023791,36678.36257309941
732,3.836164462975763,16467.83625730994,0.013249704564204332,6237.8167641325535
733,4.466150415839818,16467.83625730994,0.013249704564204332,7235.867446393761
734,5.621624651608732,16467.83625730994,0.014999665544382262,9481.481481481482
735,6.099114004771567,16467.83625730994,0.016999620950299898,7485.380116959064
736,8.299314945706705,16467.83625730994,0.02349947601953221,11477.582846003897
737,9.64828486699815,16467.83625730994,0.020249548484916054,6986.354775828459
738,9.907029097638745,16467.83625730994,0.015249659970121966,12226.120857699805
739,11.105752369060626,16467.83625730994,0.026749403554148368,21458.089668615983
740,0.3049931994024393,16717.348927875242,0.028249370108586594,13972.709551656919
741,1.6882123570202237,16717.348927875242,0.011249749158286696,8982.456140350876
742,2.1162028138865976,16717.348927875242,0.018499587504738124,18463.937621832356
743,3.2261780641708846,16717.348927875242,0.010749760306807287,11228.070175438595
744,3.3711748310999132,16717.348927875242,0.008499810475149949,7485.380116959064
745,4.800392963053803,16717.348927875242,0.013499698989944036,4241.715399610136
746,7.611580280496779,16717.348927875242,0.05224883497959821,28444.44444444444
747,10.094524916943522,16717.348927875242,0.024249459296751322,9730.994152046784
748,10.529265223304868,16717.348927875242,0.009999777029588174,6237.8167641325535
749,10.72251091440166,16717.348927875242,0.01374969341568374,7984.405458089668
750,0.8764804566434035,16966.861598440544,0.01374969341568374,6487.3294346978555
751,1.0304770228990614,16966.861598440544,0.018249593078998417,7984.405458089668
752,1.6559630760998016,16966.861598440544,0.01774960422751901,8732.943469785574
753,2.4034464090615177,16966.861598440544,0.024499453722491026,23204.678362573097
754,2.9534341456888673,16966.861598440544,0.02699939797988807,10479.53216374269
755,3.4936720997123683,16966.861598440544,0.012249726861245513,9481.481481481482
756,3.659918392829272,16966.861598440544,0.05574875693995407,27695.906432748536
757,5.267632544761311,16966.861598440544,0.01674962652456019,14222.22222222222
758,5.374630158977904,16966.861598440544,0.009999777029588174,9231.968810916178
759,5.496127449887401,16966.861598440544,0.033999241900599796,27695.906432748536
760,7.327586612856474,16966.861598440544,0.01599964324734108,8982.456140350876
761,7.695328413119579,16966.861598440544,0.02349947601953221,13473.684210526315
762,7.851574929206895,16966.861598440544,0.017999598653258713,7485.380116959064
763,9.40329032977324,16966.861598440544,0.03149929764320275,17216.374269005846
764,9.595036054315592,16966.861598440544,0.011749738009766105,7235.867446393761
765,10.082775178933757,16966.861598440544,0.008749804900889653,6237.8167641325535
766,10.826758589935116,16966.861598440544,0.0344992307520792,19461.988304093567
767,0.17924600325536802,17216.374269005846,0.02799937568284689,11228.070175438595
768,3.8949131530245937,17216.374269005846,0.01674962652456019,9730.994152046784
769,6.786348681130015,17216.374269005846,0.017499609801779305,17465.886939571148
770,7.4850831010724885,17216.374269005846,0.014749671118642557,6237.8167641325535
771,8.653557046979866,17216.374269005846,0.03499921960355861,11477.582846003897
772,8.985799638787933,17216.374269005846,0.038749135989654175,16467.83625730994
773,0.18724582487903857,17465.886939571148,0.053498807108296735,35680.3118908382
774,1.5572152779326185,17465.886939571148,0.03199928649468216,10729.044834307992
775,2.07195380053067,17465.886939571148,0.02799937568284689,12226.120857699805
776,4.252405181832371,17465.886939571148,0.031249303217463047,31438.59649122807
777,4.507649490512609,17465.886939571148,0.019749559633436643,7734.892787524366
778,5.857119400655534,17465.886939571148,0.025499431425449845,11477.582846003897
779,8.382813083903766,17465.886939571148,0.010499765881067583,6237.8167641325535
780,8.844052799393522,17465.886939571148,0.01199973243550581,7734.892787524366
781,9.831280786639613,17465.886939571148,0.032499275346161566,18214.424951267054
782,9.983777386340833,17465.886939571148,0.010749760306807287,6237.8167641325535
783,10.109774576913644,17465.886939571148,0.02174951503935428,13723.196881091617
784,10.387268389484715,17465.886939571148,0.007499832772191131,6237.8167641325535
785,10.432017391692122,17465.886939571148,0.020749537336395462,24701.754385964912
786,10.890257174073001,17465.886939571148,0.02474944814823073,7984.405458089668
787,10.930506276617093,17465.886939571148,0.019249570781957236,11477.582846003897
788,3.870413699302103,17715.39961013645,0.008999799326629357,5489.278752436647
789,4.27890459096078,17715.39961013645,0.01199973243550581,9481.481481481482
790,6.9400952529599325,17715.39961013645,0.013999687841423445,9730.994152046784
791,7.918073446453656,17715.39961013645,0.016499632098820487,11477.582846003897
792,8.090819594639791,17715.39961013645,0.014499676692902853,8233.91812865497
793,9.394540524872351,17715.39961013645,0.009999777029588174,5738.791423001949
794,10.030276349528418,17715.39961013645,0.012249726861245513,5738.791423001949
795,10.531765167562265,17715.39961013645,0.01599964324734108,8483.430799220272
796,10.762260028094273,17715.39961013645,0.018249593078998417,10978.557504873294
797,1.6082141407835182,17964.912280701752,0.03274926977190127,17465.886939571148
798,2.33394795870588,17964.912280701752,0.02699939797988807,19961.01364522417
799,2.6209415594550607,17964.912280701752,0.03324925862338068,12974.658869395711
800,3.163179468884479,17964.912280701752,0.012499721286985219,4241.715399610136
801,4.148407500724654,17964.912280701752,0.020749537336395462,9730.994152046784
802,6.9860942272960385,17964.912280701752,0.02224950389083369,14721.247563352827
803,10.18177297152668,17964.912280701752,0.02349947601953221,9980.506822612086
804,11.14575147717898,17964.912280701752,0.020249548484916054,13473.684210526315
805,1.1317247653236417,18214.424951267054,0.0114997435840264,8982.456140350876
806,3.8541640616290223,18214.424951267054,0.012999710138464626,8732.943469785574
807,5.662123748578564,18214.424951267054,0.022749492742313096,10729.044834307992
808,7.746577270396219,18214.424951267054,0.01199973243550581,4990.253411306043
809,3.4546729692969746,18463.937621832356,0.011749738009766105,5988.304093567251
810,3.8741636156881984,18463.937621832356,0.027249392405627775,25200.779727095516
811,8.455311467368281,18463.937621832356,0.010999754732546992,6237.8167641325535
812,8.804053691275168,18463.937621832356,0.054748779236995254,40920.07797270955
813,10.565514415037125,18463.937621832356,0.018499587504738124,7984.405458089668
814,0.33299257508528624,18713.45029239766,0.010499765881067583,13723.196881091617
815,2.013455104907579,18713.45029239766,0.02474944814823073,6237.8167641325535
816,2.659440701018975,18713.45029239766,0.012499721286985219,6986.354775828459
817,9.53803732524694,18713.45029239766,0.03699917500947625,26198.830409356724
818,10.02052656692457,18713.45029239766,0.0342492363263395,46658.869395711496
819,10.775509732658477,18713.45029239766,0.02974933666302482,8233.91812865497
820,0.459989743361056,18962.962962962964,0.012249726861245513,6487.3294346978555
821,3.1536796807063707,18962.962962962964,0.011249749158286696,6237.8167641325535
822,3.9331623001627687,18962.962962962964,0.02224950389083369,10729.044834307992
823,5.283632188008652,18962.962962962964,0.012999710138464626,17216.374269005846
824,5.605375013935651,18962.962962962964,0.01549965439586167,6237.8167641325535
825,6.765599143793619,18962.962962962964,0.01199973243550581,8982.456140350876
826,8.322814421726237,18962.962962962964,0.00974978260384847,15469.785575048732
827,9.306542487011974,18962.962962962964,0.017499609801779305,10978.557504873294
828,9.376290931793351,18962.962962962964,0.02749938683136748,11477.582846003897
829,5.165134830208032,19212.475633528265,0.024999442573970437,10230.019493177388
830,6.962094762425027,19212.475633528265,0.023249481593792507,13723.196881091617
831,7.448833909340231,19212.475633528265,0.008749804900889653,5489.278752436647
832,10.159023478784366,19212.475633528265,0.0514988517023791,46409.356725146194
833,10.694511538718812,19212.475633528265,0.02399946487101162,8483.430799220272
834,0.5924867890030994,19461.988304093567,0.011749738009766105,9481.481481481482
835,1.8059597315436242,19461.988304093567,0.010249771455327879,7235.867446393761
836,2.268949408013557,19461.988304093567,0.012249726861245513,11228.070175438595
837,2.3309480255970034,19461.988304093567,0.015249659970121966,6237.8167641325535
838,2.9981831478962744,19461.988304093567,0.0114997435840264,8233.91812865497
839,3.2876766929028522,19461.988304093567,0.018249593078998417,6986.354775828459
840,4.022660304577583,19461.988304093567,0.02799937568284689,28693.957115009744
841,7.378335481281635,19461.988304093567,0.06124863430622757,71360.6237816764
842,7.806075943722269,19461.988304093567,0.012249726861245513,4990.253411306043
843,9.232294142567282,19461.988304093567,0.040999085821311516,23454.1910331384
844,11.084252848447012,19461.988304093567,0.017999598653258713,11228.070175438595
845,0.25449432540301903,19711.50097465887,0.014249682267163149,5489.278752436647
846,4.790143191598475,19711.50097465887,0.01199973243550581,8483.430799220272
847,5.435628798858392,19711.50097465887,0.011749738009766105,4740.740740740741
848,6.063864790742269,19711.50097465887,0.02224950389083369,15968.810916179336
849,6.888096412406075,19711.50097465887,0.010249771455327879,7235.867446393761
850,8.48156088207095,19711.50097465887,0.01199973243550581,6736.8421052631575
851,9.075797632054227,19711.50097465887,0.013499698989944036,10479.53216374269
852,9.81853107092689,19711.50097465887,0.015749648821601375,8483.430799220272
853,1.0454766884434437,19961.01364522417,0.07599830542487013,19961.01364522417
854,1.2144729202434839,19961.01364522417,0.00974978260384847,10479.53216374269
855,2.052204240897233,19961.01364522417,0.022499498316573392,31688.10916179337
856,3.0336823563513122,19961.01364522417,0.02174951503935428,10230.019493177388
857,7.070092354344579,19961.01364522417,0.012749715712724922,10230.019493177388
858,8.116319026065241,19961.01364522417,0.019999554059176347,10479.53216374269
859,8.137318557827378,19961.01364522417,0.016999620950299898,15469.785575048732
860,8.195817253450468,19961.01364522417,0.02474944814823073,19461.988304093567
861,1.584714664763986,20210.526315789473,0.012249726861245513,6237.8167641325535
862,3.2661771722892374,20210.526315789473,0.02474944814823073,23204.678362573097
863,7.140590782403176,20210.526315789473,0.032499275346161566,25949.317738791422
864,7.572831144507124,20210.526315789473,0.012999710138464626,10230.019493177388
865,7.725827733059823,20210.526315789473,0.018249593078998417,11228.070175438595
866,7.7478272425249175,20210.526315789473,0.02574942585118955,11228.070175438595
867,9.189545095765792,20210.526315789473,0.014749671118642557,7485.380116959064
868,1.6789625632678544,20460.038986354775,0.018749581930477828,12226.120857699805
869,5.062887110080493,20460.038986354775,0.010749760306807287,8982.456140350876
870,5.483877723026155,20460.038986354775,0.015249659970121966,11228.070175438595
871,7.558331467814222,20460.038986354775,0.014749671118642557,11228.070175438595
872,8.907551383531406,20460.038986354775,0.009499788178108766,8233.91812865497
873,9.477538674217932,20460.038986354775,0.026249414702668956,8483.430799220272
874,11.201250239693193,20460.038986354775,0.010749760306807287,13473.684210526315
875,0.5684873241320877,20709.551656920077,0.026749403554148368,30191.03313840156
876,1.4259682044192736,20709.551656920077,0.018249593078998417,33185.18518518518
877,1.8314591629690742,20709.551656920077,0.03549920845503802,13723.196881091617
878,4.157157305625544,20709.551656920077,0.021999509465093985,12226.120857699805
879,10.735010635688646,20709.551656920077,0.02224950389083369,9231.968810916178
880,3.3786746638721046,20959.06432748538,0.022499498316573392,18214.424951267054
881,10.517765479720842,20959.06432748538,0.013999687841423445,4491.228070175438
882,1.1184750607594374,21208.57699805068,0.012999710138464626,5239.766081871345
883,6.900346139267319,21208.57699805068,0.015249659970121966,22456.14035087719
884,9.966277776539053,21208.57699805068,0.02749938683136748,21208.57699805068
885,0.24449454837343088,21458.089668615983,0.007499832772191131,11228.070175438595
886,0.5067387009743808,21458.089668615983,0.0114997435840264,5239.766081871345
887,6.178862226582533,21458.089668615983,0.0459989743361056,20210.526315789473
888,6.385607616669269,21458.089668615983,0.014749671118642557,16717.348927875242
889,8.522559967892262,21458.089668615983,0.0229994871680528,20959.06432748538
890,8.724805458315682,21458.089668615983,0.014249682267163149,9980.506822612086
891,1.8659583937211532,21707.602339181285,0.009999777029588174,8483.430799220272
892,6.368358001293229,21707.602339181285,0.014499676692902853,8233.91812865497
893,8.275815469687172,21707.602339181285,0.04449900778166738,54643.274853801166
894,8.540059577694041,21707.602339181285,0.02399946487101162,13224.171539961013
895,11.10300243037749,21707.602339181285,0.013999687841423445,6736.8421052631575
896,0.1432468059488506,21957.115009746587,0.01374969341568374,6487.3294346978555
897,0.5444878592610761,21957.115009746587,0.008499810475149949,6736.8421052631575
898,1.0137273963745013,21957.115009746587,0.016499632098820487,10479.53216374269
899,1.2139729313920045,21957.115009746587,0.048498918593502645,38923.976608187135
900,5.514127048540659,21957.115009746587,0.017499609801779305,9231.968810916178
901,5.624624584717608,21957.115009746587,0.03224928092042186,35181.2865497076
902,6.541104149479365,21957.115009746587,0.05649874021717319,43415.20467836257
903,6.70560048161609,21957.115009746587,0.008749804900889653,6237.8167641325535
904,8.753554817275749,21957.115009746587,0.013499698989944036,9481.481481481482
905,9.994027157796161,21957.115009746587,0.012749715712724922,7235.867446393761
906,4.548398581908181,22206.62768031189,0.01774960422751901,9730.994152046784
907,6.599352850676715,22206.62768031189,0.010749760306807287,7235.867446393761
908,8.854802559700328,22206.62768031189,0.007749827197930835,7235.867446393761
909,10.938506098240765,22206.62768031189,0.03299926419764097,27945.419103313838
910,5.608374947044528,22456.14035087719,0.018499587504738124,10729.044834307992
911,8.98779959419385,22456.14035087719,0.028249370108586594,11228.070175438595
912,9.270293295279718,22456.14035087719,0.019249570781957236,22456.14035087719
913,9.635785145711164,22456.14035087719,0.03349925304912038,17465.886939571148
914,10.57801413632411,22456.14035087719,0.014749671118642557,6986.354775828459
915,10.721760931124441,22456.14035087719,0.012999710138464626,12475.633528265107
916,2.4261959018038306,22705.653021442493,0.013999687841423445,6487.3294346978555
917,4.517899261967937,22705.653021442493,0.012749715712724922,5239.766081871345
918,5.106636134584941,22705.653021442493,0.019749559633436643,8732.943469785574
919,5.148885192534951,22705.653021442493,0.020999531762135166,10978.557504873294
920,5.207633882583782,22705.653021442493,0.010249771455327879,5239.766081871345
921,7.442584048696738,22705.653021442493,0.02174951503935428,11727.0955165692
922,10.815508840776829,22705.653021442493,0.010249771455327879,13473.684210526315
923,3.1426799259738236,22955.165692007795,0.01374969341568374,5239.766081871345
924,8.495060581060894,22955.165692007795,0.016999620950299898,10479.53216374269
925,10.145523779794422,23204.678362573097,0.010249771455327879,4990.253411306043
926,2.2471998929742023,23454.1910331384,0.0172496153760396,8483.430799220272
927,11.132751767040515,23454.1910331384,0.01374969341568374,6986.354775828459
928,2.607941849316596,23703.7037037037,0.009999777029588174,8483.430799220272
929,7.1813398737987475,23703.7037037037,0.032499275346161566,24202.72904483431
930,7.286837521460903,23703.7037037037,0.023749470445271915,27695.906432748536
931,8.343563959062633,23703.7037037037,0.023749470445271915,10479.53216374269
932,8.38831296127004,23703.7037037037,0.013249704564204332,7734.892787524366
933,10.36751882985128,23703.7037037037,0.016249637673080783,14970.760233918129
934,10.550514749492743,23703.7037037037,0.010249771455327879,5738.791423001949
935,10.877007469508797,23703.7037037037,0.03974911369261299,33434.697855750484
936,10.918256549755847,23703.7037037037,0.019749559633436643,25200.779727095516
937,3.8669137773417472,23953.216374269003,0.010499765881067583,7235.867446393761
938,6.051615063881023,23953.216374269003,0.0114997435840264,6986.354775828459
939,8.767054516265691,23953.216374269003,0.03349925304912038,28943.469785575046
940,9.672034337443423,23953.216374269003,0.011749738009766105,4740.740740740741
941,9.86777997279761,23953.216374269003,0.02699939797988807,26697.855750487328
942,5.1921342281879195,24202.72904483431,0.009999777029588174,8982.456140350876
943,5.84311971281411,24202.72904483431,0.016499632098820487,8483.430799220272
944,6.913845838257264,24202.72904483431,0.028249370108586594,44662.76803118908
945,7.4645835581618325,24202.72904483431,0.02224950389083369,11228.070175438595
946,7.4850831010724885,24202.72904483431,0.0229994871680528,6487.3294346978555
947,1.6454633102187342,24452.24171539961,0.021499520613614573,18463.937621832356
948,1.6842124462083883,24452.24171539961,0.03774915828669536,29192.982456140347
949,3.8351644852728044,24452.24171539961,0.01949956520769694,10230.019493177388
950,5.26013271198912,24452.24171539961,0.018749581930477828,12725.146198830409
951,5.449378492274076,24452.24171539961,0.012999710138464626,6986.354775828459
952,6.169612432830164,24452.24171539961,0.0114997435840264,5738.791423001949
953,6.730099935338581,24452.24171539961,0.010249771455327879,6487.3294346978555
954,7.085842003166181,24452.24171539961,0.020999531762135166,10978.557504873294
955,7.344086244955295,24452.24171539961,0.03224928092042186,25200.779727095516
956,8.795803875225758,24452.24171539961,0.006749849494972018,8233.91812865497
957,9.065047871747419,24452.24171539961,0.009999777029588174,7235.867446393761
958,9.604785836919442,24452.24171539961,0.020499542910655758,9481.481481481482
959,6.397357354679035,24701.754385964912,0.01374969341568374,8982.456140350876
960,9.026298735757766,24701.754385964912,0.017999598653258713,12725.146198830409
961,9.706783562621242,24701.754385964912,0.010249771455327879,12974.658869395711
962,11.075253049120382,24701.754385964912,0.014749671118642557,3992.202729044834
963,3.237677807754911,24951.267056530214,0.012999710138464626,5489.278752436647
964,3.714667172066267,24951.267056530214,0.0229994871680528,12725.146198830409
965,3.908162857588798,24951.267056530214,0.0114997435840264,6986.354775828459
966,4.816642600726884,24951.267056530214,0.0172496153760396,7485.380116959064
967,5.867369172110862,24951.267056530214,0.016499632098820487,12974.658869395711
968,8.713805703583136,24951.267056530214,0.016999620950299898,13723.196881091617
969,9.20004486164686,24951.267056530214,0.010249771455327879,6736.8421052631575
970,4.7633937880443264,25200.779727095516,0.026499409128408664,15469.785575048732
971,4.789643202746996,25200.779727095516,0.01774960422751901,10230.019493177388
972,5.015388169189949,25200.779727095516,0.03149929764320275,15469.785575048732
973,8.943300586412184,25200.779727095516,0.009249793752369062,7235.867446393761
974,10.842508238756718,25200.779727095516,0.02924934781154541,12725.146198830409
975,11.012254453833977,25200.779727095516,0.016999620950299898,8483.430799220272
976,0.28849356730361886,25450.292397660818,0.012499721286985219,5738.791423001949
977,2.9871833931637273,25450.292397660818,0.00974978260384847,8483.430799220272
978,7.9303231733149016,25450.292397660818,0.019749559633436643,12226.120857699805
979,9.409540190416733,25450.292397660818,0.04274904680148944,38424.95126705653
980,4.3246535708711455,25699.80506822612,0.012249726861245513,6237.8167641325535
981,4.488149925304913,25699.80506822612,0.027749381257107183,47157.8947368421
982,9.713783406541953,25699.80506822612,0.008249816049410243,6986.354775828459
983,1.873958215344824,25949.317738791422,0.04449900778166738,20959.06432748538
984,6.309109322392919,25949.317738791422,0.009249793752369062,9980.506822612086
985,10.517265490869363,25949.317738791422,0.01599964324734108,15469.785575048732
986,2.8091873620370578,26198.830409356724,0.010499765881067583,8233.91812865497
987,5.211883787821357,26198.830409356724,0.019749559633436643,5239.766081871345
988,7.110591451314411,26198.830409356724,0.019999554059176347,17715.39961013645
989,8.4403118018239,26198.830409356724,0.01674962652456019,21458.089668615983
990,9.811031238154698,26198.830409356724,0.019749559633436643,14222.22222222222
991,0.4962389350933132,26448.343079922026,0.0172496153760396,20709.551656920077
992,3.615919373899084,26448.343079922026,0.010499765881067583,6736.8421052631575
993,4.121158108319026,26448.343079922026,0.0229994871680528,15220.27290448343
994,4.170407010189749,26448.343079922026,0.024999442573970437,18962.962962962964
995,6.035365426207942,26448.343079922026,0.025499431425449845,17964.912280701752
996,8.97979977257018,26448.343079922026,0.009249793752369062,9231.968810916178
997,10.791759370331558,26448.343079922026,0.037499163860955656,36179.337231968806
998,0.16974621507725926,26697.855750487328,0.010749760306807287,7984.405458089668
999,4.389152132711989,26697.855750487328,0.013249704564204332,7734.892787524366
1000,7.326086646302036,26697.855750487328,0.012499721286985219,8233.91812865497
1001,8.06682012976878,26697.855750487328,0.014499676692902853,10729.044834307992
1002,8.240816250083615,26697.855750487328,0.02174951503935428,17964.912280701752
1003,9.206794711141832,26697.855750487328,0.019999554059176347,13723.196881091617
1004,9.223044348814913,26697.855750487328,0.01599964324734108,6487.3294346978555
1005,10.482516265691544,26697.855750487328,0.023749470445271915,13473.684210526315
1006,1.3959688733305091,26947.36842105263,0.01599964324734108,5988.304093567251
1007,3.843414301322215,26947.36842105263,0.02174951503935428,20210.526315789473
1008,5.53062668063948,26947.36842105263,0.014249682267163149,9980.506822612086
1009,5.909618230060872,26947.36842105263,0.019999554059176347,7984.405458089668
1010,8.013571317086223,26947.36842105263,0.01374969341568374,5988.304093567251
1011,9.94477825592544,26947.36842105263,0.012499721286985219,9730.994152046784
1012,2.076703694619724,27196.88109161793,0.011749738009766105,7485.380116959064
1013,4.136657762714888,27196.88109161793,0.02699939797988807,20460.038986354775
1014,5.172634662980223,27196.88109161793,0.01774960422751901,12974.658869395711
1015,6.763599188387701,27196.88109161793,0.03324925862338068,33933.72319688109
1016,8.270815581172378,27196.88109161793,0.011249749158286696,8483.430799220272
1017,8.610808000178377,27196.88109161793,0.013999687841423445,6986.354775828459
1018,11.16950094762425,27196.88109161793,0.011749738009766105,7734.892787524366
1019,0.14649673348346676,27446.393762183234,0.021499520613614573,14471.734892787523
1020,6.609602622132043,27446.393762183234,0.04549898548462619,14471.734892787523
1021,8.952300385738813,27446.393762183234,0.011749738009766105,6986.354775828459
1022,10.04552600949854,27446.393762183234,0.014999665544382262,16717.348927875242
1023,0.2709939575018395,27695.906432748536,0.015249659970121966,6487.3294346978555
1024,3.895413141876073,27695.906432748536,0.010749760306807287,5239.766081871345
1025,4.827142366607951,27695.906432748536,0.018999576356217532,19212.475633528265
1026,4.970139178131062,27695.906432748536,0.01374969341568374,8732.943469785574
1027,5.672873508885371,27695.906432748536,0.02124952618787487,13723.196881091617
1028,6.14736292893933,27695.906432748536,0.01599964324734108,17465.886939571148
1029,6.944595152623247,27695.906432748536,0.042249057950010036,25200.779727095516
1030,7.60183049789293,27695.906432748536,0.010499765881067583,9980.506822612086
1031,8.486060781734265,27695.906432748536,0.012499721286985219,8732.943469785574
1032,10.760510067114096,27695.906432748536,0.018499587504738124,11228.070175438595
1033,0.5317381435483511,27945.419103313838,0.010999754732546992,10230.019493177388
1034,1.5977143749024505,27945.419103313838,0.044998996633146784,39922.02729044834
1035,1.6654628642779103,27945.419103313838,0.024999442573970437,9481.481481481482
1036,1.8737082209190843,27945.419103313838,0.0114997435840264,7734.892787524366
1037,2.0427044527191245,27945.419103313838,0.00974978260384847,5988.304093567251
1038,2.9699337777876877,27945.419103313838,0.014999665544382262,14471.734892787523
1039,6.400107293362171,27945.419103313838,0.038749135989654175,14721.247563352827
1040,7.528582131151197,27945.419103313838,0.011749738009766105,7235.867446393761
1041,8.374813262280096,27945.419103313838,0.023749470445271915,24202.72904483431
1042,8.41506236482419,27945.419103313838,0.01549965439586167,6736.8421052631575
1043,9.748032642868292,27945.419103313838,0.010499765881067583,7734.892787524366
1044,10.729260763896631,27945.419103313838,0.017999598653258713,9231.968810916178
1045,1.8047097594149257,28194.93177387914,0.018249593078998417,11228.070175438595
1046,5.481127784343018,28194.93177387914,0.012999710138464626,8233.91812865497
1047,1.2584719391736718,28444.44444444444,0.0229994871680528,12475.633528265107
1048,1.3849691185979622,28444.44444444444,0.042249057950010036,49153.99610136452
1049,1.5569652835068788,28444.44444444444,0.007749827197930835,6736.8421052631575
1050,3.004932997391246,28444.44444444444,0.014249682267163149,17715.39961013645
1051,3.423173671653772,28444.44444444444,0.0114997435840264,8982.456140350876
1052,3.8219147807086005,28444.44444444444,0.012249726861245513,5489.278752436647
1053,6.35035840263997,28444.44444444444,0.008749804900889653,7734.892787524366
1054,6.857597092465831,28444.44444444444,0.02474944814823073,9481.481481481482
1055,7.897073914691521,28444.44444444444,0.03224928092042186,26198.830409356724
1056,8.69180619411804,28444.44444444444,0.014249682267163149,9980.506822612086
1057,0.23724471002697944,28693.957115009744,0.03299926419764097,17715.39961013645
1058,0.4689895426876854,28693.957115009744,0.025999420276929253,10729.044834307992
1059,0.7702328257040292,28693.957115009744,0.017999598653258713,15719.298245614034
1060,0.8857302503957726,28693.957115009744,0.012249726861245513,10978.557504873294
1061,3.1326801489442353,28693.957115009744,0.01549965439586167,10230.019493177388
1062,8.095319494303107,28693.957115009744,0.014999665544382262,13473.684210526315
1063,0.5142385337465719,28943.469785575046,0.02799937568284689,27446.393762183234
1064,0.9209794644250708,28943.469785575046,0.028999353385805705,35181.2865497076
1065,1.0084775134339674,28943.469785575046,0.037999152712435064,16966.861598440544
1066,3.1536796807063707,28943.469785575046,0.012499721286985219,6736.8421052631575
1067,3.212178376329461,28943.469785575046,0.040249102544092405,44662.76803118908
1068,5.094886396575175,28943.469785575046,0.00974978260384847,7485.380116959064
1069,6.107613815246717,28943.469785575046,0.012999710138464626,8982.456140350876
